"cabinet" "temp" "rep" "vial" "time" "block"
3 17 4 1 189 2
3 17 4 1 189 2
3 17 4 3 189 2
3 17 4 3 189 2
3 17 4 3 189 2
3 17 4 3 189 2
3 17 4 4 189 2
3 17 4 4 189 2
3 17 4 4 189 2
3 17 4 4 189 2
3 17 4 5 189 2
3 17 4 7 189 2
3 17 4 7 189 2
3 17 4 8 189 2
3 17 4 9 189 2
3 17 4 9 189 2
3 17 4 9 189 2
3 17 4 10 189 2
3 17 4 10 189 2
3 17 4 10 189 2
3 17 4 10 189 2
3 17 4 1 193 2
3 17 4 1 193 2
3 17 4 1 193 2
3 17 4 1 193 2
3 17 4 2 193 2
3 17 4 2 193 2
3 17 4 2 193 2
3 17 4 2 193 2
3 17 4 2 193 2
3 17 4 2 193 2
3 17 4 2 193 2
3 17 4 2 193 2
3 17 4 2 193 2
3 17 4 2 193 2
3 17 4 2 193 2
3 17 4 3 193 2
3 17 4 3 193 2
3 17 4 4 193 2
3 17 4 4 193 2
3 17 4 4 193 2
3 17 4 4 193 2
3 17 4 4 193 2
3 17 4 4 193 2
3 17 4 4 193 2
3 17 4 4 193 2
3 17 4 4 193 2
3 17 4 4 193 2
3 17 4 4 193 2
3 17 4 5 193 2
3 17 4 5 193 2
3 17 4 5 193 2
3 17 4 5 193 2
3 17 4 5 193 2
3 17 4 5 193 2
3 17 4 6 193 2
3 17 4 6 193 2
3 17 4 7 193 2
3 17 4 7 193 2
3 17 4 7 193 2
3 17 4 7 193 2
3 17 4 7 193 2
3 17 4 7 193 2
3 17 4 8 193 2
3 17 4 8 193 2
3 17 4 8 193 2
3 17 4 8 193 2
3 17 4 8 193 2
3 17 4 8 193 2
3 17 4 8 193 2
3 17 4 8 193 2
3 17 4 8 193 2
3 17 4 9 193 2
3 17 4 9 193 2
3 17 4 9 193 2
3 17 4 9 193 2
3 17 4 9 193 2
3 17 4 9 193 2
3 17 4 9 193 2
3 17 4 9 193 2
3 17 4 10 193 2
3 17 4 10 193 2
3 17 4 10 193 2
3 17 4 10 193 2
3 17 4 10 193 2
3 17 4 10 193 2
3 17 4 10 193 2
3 17 4 10 193 2
3 17 4 10 193 2
3 17 4 1 197 2
3 17 4 1 197 2
3 17 4 1 197 2
3 17 4 1 197 2
3 17 4 1 197 2
3 17 4 1 197 2
3 17 4 2 197 2
3 17 4 2 197 2
3 17 4 2 197 2
3 17 4 2 197 2
3 17 4 2 197 2
3 17 4 3 197 2
3 17 4 3 197 2
3 17 4 3 197 2
3 17 4 3 197 2
3 17 4 4 197 2
3 17 4 4 197 2
3 17 4 5 197 2
3 17 4 5 197 2
3 17 4 5 197 2
3 17 4 5 197 2
3 17 4 5 197 2
3 17 4 5 197 2
3 17 4 6 197 2
3 17 4 6 197 2
3 17 4 6 197 2
3 17 4 6 197 2
3 17 4 6 197 2
3 17 4 6 197 2
3 17 4 6 197 2
3 17 4 7 197 2
3 17 4 7 197 2
3 17 4 7 197 2
3 17 4 7 197 2
3 17 4 7 197 2
3 17 4 7 197 2
3 17 4 8 197 2
3 17 4 8 197 2
3 17 4 8 197 2
3 17 4 8 197 2
3 17 4 9 197 2
3 17 4 9 197 2
3 17 4 9 197 2
3 17 4 9 197 2
3 17 4 9 197 2
3 17 4 10 197 2
3 17 4 10 197 2
3 17 4 10 197 2
3 17 4 10 197 2
3 17 4 10 197 2
3 17 4 2 201 2
3 17 4 3 201 2
3 17 4 3 201 2
3 17 4 3 201 2
3 17 4 3 201 2
3 17 4 4 201 2
3 17 4 4 201 2
3 17 4 5 201 2
3 17 4 5 201 2
3 17 4 5 201 2
3 17 4 6 201 2
3 17 4 7 201 2
3 17 4 7 201 2
3 17 4 8 201 2
3 17 4 8 201 2
3 17 4 9 201 2
3 17 4 9 201 2
3 17 4 10 201 2
3 17 4 1 205 2
3 17 4 2 205 2
3 17 4 5 205 2
3 17 4 5 205 2
3 17 4 6 205 2
3 17 4 6 205 2
3 17 4 6 205 2
3 17 4 6 205 2
3 17 4 7 205 2
3 17 4 8 205 2
3 17 4 3 209 2
3 17 4 6 209 2
3 17 4 8 209 2
3 17 4 9 209 2
3 17 4 6 215 2
3 17 4 6 215 2
3 17 4 7 215 2
3 17 4 8 215 2
3 17 4 9 215 2
3 17 4 9 215 2
3 17 4 10 215 2
